Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,full_text,sentiment_score,age_bracket
1080,831,46,Worth thr $$$,This top is such a great investment piece. looks classy and is comfortable all at the same time. it is pricey but you will not regret buying this. goes great with light trouser denim or i have the green pilcro khakis. it will he something you will keep in your closet for a long time.,5,1,0,General,Tops,Blouses,Worth thr $$$. This top is such a great investment piece. looks classy and is comfortable all at the same time. it is pricey but you will not regret buying this. goes great with light trouser denim or i have the green pilcro khakis. it will he something you will keep in your closet for a long time.,0.9990239143371582,45-54
19116,1096,67,Feminine professional look,"I was looking for a dress for an upcoming interview. this fit the bill. when i took it out of the packaging i was worried it would be boxy, but it hit in all the right places. it was loose enough allowing for movement, but accentuated my waist. it hangs to just above my knee in an xl (i typically wear a 14-16). i was very impressed with the material. it feels very soft and luxurious.",5,1,5,General,Dresses,Dresses,"Feminine professional look. I was looking for a dress for an upcoming interview. this fit the bill. when i took it out of the packaging i was worried it would be boxy, but it hit in all the right places. it was loose enough allowing for movement, but accentuated my waist. it hangs to just above my knee in an xl (i typically wear a 14-16). i was very impressed with the material. it feels very soft and luxurious.",0.9992161989212036,55+
7827,1110,48,Gorgeous,This is seriously a beautiful dress. it has such gorgeous colors. it's lined so no slip needed. it is flowy and just the right length. i went with a petite and it is perfect.. can't wait to use it at the beach.,5,1,0,General,Dresses,Dresses,Gorgeous. This is seriously a beautiful dress. it has such gorgeous colors. it's lined so no slip needed. it is flowy and just the right length. i went with a petite and it is perfect.. can't wait to use it at the beach.,0.9998822212219238,45-54
5084,1095,38,Classic,"This is a fun and classic dress. the dress is well made, as others said, it doesn't have much ""give"".  i am a 36c, 29"", 39""- and the size 8 fit perfectly. i didn't experience any gapping between the buttons. it is a nice fun summer time dress! it is also very flattering!",5,1,1,General Petite,Dresses,Dresses,"Classic. This is a fun and classic dress. the dress is well made, as others said, it doesn't have much ""give"".  i am a 36c, 29"", 39""- and the size 8 fit perfectly. i didn't experience any gapping between the buttons. it is a nice fun summer time dress! it is also very flattering!",0.9979464411735535,35-44
11999,831,53,Nice top - runs small,"I am normally a size medium or small at retailer (depending on the bust) and could not even get the medium in this top past my neck. it runs very small. unfortunately the size large was not in stock for me to try. truthfully, i might have needed the xl in this - it runs that small. for reference, i am 5'6"", 145 lbs, 34dd. also, the beading on the top i tried was coming loose and some was already missing. seems to be a common fault based on what other reviewers have said.",4,1,0,General Petite,Tops,Blouses,"Nice top - runs small. I am normally a size medium or small at retailer (depending on the bust) and could not even get the medium in this top past my neck. it runs very small. unfortunately the size large was not in stock for me to try. truthfully, i might have needed the xl in this - it runs that small. for reference, i am 5'6"", 145 lbs, 34dd. also, the beading on the top i tried was coming loose and some was already missing. seems to be a common fault based on what other reviewers have said.",-0.9990710020065308,45-54
14081,1009,37,,"Love this skirt. purchased it in a 0 and it fit fairly good. sat high up on the waist, which i like. however, now that i have worn it i should have ordered it in a 2. i think the 2 would have let it sit further down making it not so short. i do recommend this skirt but i would order both your regular size and one size up (0 is my typical size in full skirts).",5,1,5,General Petite,Bottoms,Skirts,". Love this skirt. purchased it in a 0 and it fit fairly good. sat high up on the waist, which i like. however, now that i have worn it i should have ordered it in a 2. i think the 2 would have let it sit further down making it not so short. i do recommend this skirt but i would order both your regular size and one size up (0 is my typical size in full skirts).",0.9927079081535339,35-44
14451,863,54,Comfy and pretty,"This top is a great addition to my summer wardrobe. i love it because it does not cling to my body, and in a hot humid summer, i want things that flow. this is super cute and flattering. the lace in the back is soft, and not too revealing.",5,1,0,General,Tops,Knits,"Comfy and pretty. This top is a great addition to my summer wardrobe. i love it because it does not cling to my body, and in a hot humid summer, i want things that flow. this is super cute and flattering. the lace in the back is soft, and not too revealing.",0.9996222257614136,45-54
14560,740,36,Gorgeous and versatile,"Just received this in black and am in love! it has a stevie nicks vibe and i look forward to wearing it as a swimsuit cover up, dress with black slip underneath, and even with a black tank and skinny jeans! it really is beautiful. i am 5'3 and was worried it would be too long, but it just hits above ground with flats, and will work even better with wedges.

it is big and will flatter a variety of sizes... even though i'm a 6/8 i don't feel like it's too overwhelming.

my only concern is how",4,1,6,Initmates,Intimate,Swim,"Gorgeous and versatile. Just received this in black and am in love! it has a stevie nicks vibe and i look forward to wearing it as a swimsuit cover up, dress with black slip underneath, and even with a black tank and skinny jeans! it really is beautiful. i am 5'3 and was worried it would be too long, but it just hits above ground with flats, and will work even better with wedges.

it is big and will flatter a variety of sizes... even though i'm a 6/8 i don't feel like it's too overwhelming.

my only concern is how",0.999572217464447,35-44
22883,945,32,Love!,"I bought this is in the gray color, although imo it has more of a greenish hue. i love it. it's a wide boxy fit like others have said, and tends to fall off the shoulder. i purchased it in the small (my typical size) and it definitely seems to run large (it relaxes too as i wear it, giving it an even roomier feel). that said it's very cozy & comfortable. i wear a tank underneath. works well for 50's and 60's weather.",5,1,1,General,Tops,Sweaters,"Love!. I bought this is in the gray color, although imo it has more of a greenish hue. i love it. it's a wide boxy fit like others have said, and tends to fall off the shoulder. i purchased it in the small (my typical size) and it definitely seems to run large (it relaxes too as i wear it, giving it an even roomier feel). that said it's very cozy & comfortable. i wear a tank underneath. works well for 50's and 60's weather.",0.9987358450889587,25-34
8508,916,53,Lovely :),"I love the colors, the material, the design details (especially the white pattern at the end of the sleeves). the sweater is super soft and cosy. i got it in s because i wanted it to be nicely fitted. i am on tops between s and m. i am of tall , narrow build and athletic, which means i have well developed but still slim muscles in my chest, arms and shoulders. to accomadate that i often need m even though the rest of me is an s ;). anyhow, i was a bit surprised. in s the sweater fits very snug i",4,1,4,General,Tops,Fine gauge,"Lovely :). I love the colors, the material, the design details (especially the white pattern at the end of the sleeves). the sweater is super soft and cosy. i got it in s because i wanted it to be nicely fitted. i am on tops between s and m. i am of tall , narrow build and athletic, which means i have well developed but still slim muscles in my chest, arms and shoulders. to accomadate that i often need m even though the rest of me is an s ;). anyhow, i was a bit surprised. in s the sweater fits very snug i",0.9987213015556335,45-54
897,1008,66,Great for tall ladies,"I like the skirt. that said it is going to the tailor to have some of the fullness taken out. just a lot of material going on, and heavier than you might have imagined. i will wear it fall & winter with white & navy cardigans.",4,1,0,General Petite,Bottoms,Skirts,"Great for tall ladies. I like the skirt. that said it is going to the tailor to have some of the fullness taken out. just a lot of material going on, and heavier than you might have imagined. i will wear it fall & winter with white & navy cardigans.",0.9321027398109436,55+
4635,872,39,"Ridiculously big, unflattering over bust","I was excited to get this shirt in the mail, i liked the pattern a lot, but was so disappointed when i tried it on. i am 5'4"", 130 lbs. and wear a c cup so i tried ordering a small as a starting point. there was enough fabric on the sides to make another shirt! despite the excess fabric, the shirt pulled open in the chest area, making it a complete fail. i'm sure the model in the photo must have the shirt clipped in the back to pull in the excess fabric, especially since she's small on top. ther",1,0,1,General,Tops,Knits,"Ridiculously big, unflattering over bust. I was excited to get this shirt in the mail, i liked the pattern a lot, but was so disappointed when i tried it on. i am 5'4"", 130 lbs. and wear a c cup so i tried ordering a small as a starting point. there was enough fabric on the sides to make another shirt! despite the excess fabric, the shirt pulled open in the chest area, making it a complete fail. i'm sure the model in the photo must have the shirt clipped in the back to pull in the excess fabric, especially since she's small on top. ther",-0.9989989399909973,35-44
8015,862,28,,"This shirt runs large in my opinion. i wish i would have sized down to a xs but maybe it will shrink a little when i wash it. its a great shirt, good quality and i'm very happy i got it.",5,1,0,General,Tops,Knits,". This shirt runs large in my opinion. i wish i would have sized down to a xs but maybe it will shrink a little when i wash it. its a great shirt, good quality and i'm very happy i got it.",0.9997614026069641,25-34
18845,1081,65,,"Really gorgeous dress...great fabric/weight, great color & style. runs one size small. i ordered my regular 6 but had to return...hope the 8 works!!!",4,1,0,General Petite,Dresses,Dresses,". Really gorgeous dress...great fabric/weight, great color & style. runs one size small. i ordered my regular 6 but had to return...hope the 8 works!!!",0.9995920062065125,55+
7712,825,53,Not flattering on me,Fits like a maternity top. not for my age group or build.,1,0,0,General,Tops,Blouses,Not flattering on me. Fits like a maternity top. not for my age group or build.,-0.9979111552238464,45-54
22197,1018,53,Slight oddity but otherwise quite pretty...,"I ordered a size 6 and an 8 based on the review that said that the piece ran small. i fit both skirts but chose the size 8 as it was a bit looser at the hip and the length was better. funny though-the pockets on both skirts were sewn at very uneven areas on both. neither skirt had usable pockets as they were sewn shut at half inch intervals on one skirt (6), and very uneven intervals on the other (8). i liked the idea of pockets which is one reason i ordered it-it is described as having side poc",4,1,2,General,Bottoms,Skirts,"Slight oddity but otherwise quite pretty.... I ordered a size 6 and an 8 based on the review that said that the piece ran small. i fit both skirts but chose the size 8 as it was a bit looser at the hip and the length was better. funny though-the pockets on both skirts were sewn at very uneven areas on both. neither skirt had usable pockets as they were sewn shut at half inch intervals on one skirt (6), and very uneven intervals on the other (8). i liked the idea of pockets which is one reason i ordered it-it is described as having side poc",-0.9563600420951843,45-54
14446,1028,46,My new go-to throw-back jeans!,"These beauties offer such sweet respite from low-rise skinny jeans -- hallelujah! absolutely love the high waist and elongated line. i'm 5' 7' and the 25 are a great fit. very slimming, and already i've dressed them down with an off-the-shoulder top and wedge espadrilles and dressed them up with a silk blouse and heels. the design is very retro-fabulous, the quality top notch. love these and look forward to having them as a ""forever"" staple in my denim repertoire. i've been searching far and wid",5,1,6,General,Bottoms,Jeans,"My new go-to throw-back jeans!. These beauties offer such sweet respite from low-rise skinny jeans -- hallelujah! absolutely love the high waist and elongated line. i'm 5' 7' and the 25 are a great fit. very slimming, and already i've dressed them down with an off-the-shoulder top and wedge espadrilles and dressed them up with a silk blouse and heels. the design is very retro-fabulous, the quality top notch. love these and look forward to having them as a ""forever"" staple in my denim repertoire. i've been searching far and wid",0.998761773109436,45-54
12187,895,42,Lovely sweater,Bought the camel color and love it. nice for cool evenings and mornings spring through fall. soft and comfortable. delicate yet not too much so that you wouldn't wear often.,5,1,0,General,Tops,Fine gauge,Lovely sweater. Bought the camel color and love it. nice for cool evenings and mornings spring through fall. soft and comfortable. delicate yet not too much so that you wouldn't wear often.,0.9998396635055542,35-44
754,1087,62,Perfer beige over pink,"I had tried this on in the beige & loved it but could not find it in my size so i got it in the pink.
did not look at good as the beige.",3,0,0,General,Dresses,Dresses,"Perfer beige over pink. I had tried this on in the beige & loved it but could not find it in my size so i got it in the pink.
did not look at good as the beige.",-0.9995576739311218,55+
11213,872,52,Super soft tank,"I bought this tank to wear with the pilcro linen wide leg pants in navy. what a great outfit! this tank is very flowy, but not overly large, and hangs beautifully over pants. it's casual, yet can be worn under a nice sweater or jacket and look great. i bought the white and had no issues with transparency when i wore a nude colored bra. i bought it in s and could've gone with an xs but didn't want it to be tight. i'm going back to my local retailer store today to buy it in at least one other color.",5,1,0,General,Tops,Knits,"Super soft tank. I bought this tank to wear with the pilcro linen wide leg pants in navy. what a great outfit! this tank is very flowy, but not overly large, and hangs beautifully over pants. it's casual, yet can be worn under a nice sweater or jacket and look great. i bought the white and had no issues with transparency when i wore a nude colored bra. i bought it in s and could've gone with an xs but didn't want it to be tight. i'm going back to my local retailer store today to buy it in at least one other color.",0.9972496628761292,45-54
15945,867,53,Stiff silver lace,"I hate to be so negative but i can't believe this shirt has so many positive reviews. it is stiff, silver lace and hangs funny if you have a chest. adding a cami undnerneath makes it worse. looks cheap.",2,0,10,General,Tops,Knits,"Stiff silver lace. I hate to be so negative but i can't believe this shirt has so many positive reviews. it is stiff, silver lace and hangs funny if you have a chest. adding a cami undnerneath makes it worse. looks cheap.",0.6987101435661316,45-54
14570,441,35,Perfect,I purchased this top as a swim suit cover-up and it is perfect! i was counting on the model in the photo being tall so that the top would be longer on me and that was true. great product.,5,1,0,Initmates,Intimate,Swim,Perfect. I purchased this top as a swim suit cover-up and it is perfect! i was counting on the model in the photo being tall so that the top would be longer on me and that was true. great product.,0.9998261332511902,25-34
16783,824,60,Love the 3/4 sleeves,"This is all around, a pretty feminine take on the white shirt- very cute! the dot pattern adds some drama without it being too over-board. this fit of this top is fairly generous (on me at least), but it doesn't have a lot of stretch. i could probably be either a s or xs, but took the xs to get more of a silhouette.",4,1,5,General Petite,Tops,Blouses,"Love the 3/4 sleeves. This is all around, a pretty feminine take on the white shirt- very cute! the dot pattern adds some drama without it being too over-board. this fit of this top is fairly generous (on me at least), but it doesn't have a lot of stretch. i could probably be either a s or xs, but took the xs to get more of a silhouette.",0.9995846152305603,55+
1930,1081,55,Almost.,"It's pretty, floaty, feminine; the photos don't do justice to the prettiness. but the photos also don't show an asymmetrical hem. i understood it runs small so i got two sizes, to be safe, and even my larger size was strangely short-waisted, and i'm short-waisted to start with. maybe i could've lived with that, but both the dresses i received have an uneven hem unlike any i've ever worn or seen before. it's not longer on just the sides; the hem is longer in one spot on the front, and one in the",2,0,3,General Petite,Dresses,Dresses,"Almost.. It's pretty, floaty, feminine; the photos don't do justice to the prettiness. but the photos also don't show an asymmetrical hem. i understood it runs small so i got two sizes, to be safe, and even my larger size was strangely short-waisted, and i'm short-waisted to start with. maybe i could've lived with that, but both the dresses i received have an uneven hem unlike any i've ever worn or seen before. it's not longer on just the sides; the hem is longer in one spot on the front, and one in the",-0.9920908212661743,45-54
15991,1056,22,I love these pants!,These pants are amazing. they are so comfortable and fit true to size. i typically wear a 28 or 29 depending on the pants and the 28s fit me perfectly. i bought the olive green pair and they are everything i have ever wanted in a pair of olive pants. i love that they are tighter in the butt area and loose in the knees and calves so they are not restrictive. i want every color!,5,1,0,General,Bottoms,Pants,I love these pants!. These pants are amazing. they are so comfortable and fit true to size. i typically wear a 28 or 29 depending on the pants and the 28s fit me perfectly. i bought the olive green pair and they are everything i have ever wanted in a pair of olive pants. i love that they are tighter in the butt area and loose in the knees and calves so they are not restrictive. i want every color!,0.9998605251312256,<25
15941,1035,40,Love/hate,"I have a love/hate relationship with these jeans. when i first put them on, i felt like i had finally found my favorite pair of jeans. everything about how they fit and looked was just perfect - and they were offered in a petite size! but then two hours later they were sagging. the fabric is so cozy, but it just stretches too much, too fast. i am not willing to give up yet, so i ordered another pair in a smaller size. i'm less than thrilled about having to shell out the $$ for two pairs, but i r",3,1,3,General Petite,Bottoms,Jeans,"Love/hate. I have a love/hate relationship with these jeans. when i first put them on, i felt like i had finally found my favorite pair of jeans. everything about how they fit and looked was just perfect - and they were offered in a petite size! but then two hours later they were sagging. the fabric is so cozy, but it just stretches too much, too fast. i am not willing to give up yet, so i ordered another pair in a smaller size. i'm less than thrilled about having to shell out the $$ for two pairs, but i r",-0.9819953441619873,35-44
22586,921,51,So much potential...,This coat is beautiful in color and design. we could have been great friends but it was waaay too big so i had to return it. i bought the smallest size possible yet i could have been 9 months pregnant and still would have had room to spare. i also was disappointed that the sleeves were not lined like other coats in this price range.,2,0,2,General,Tops,Sweaters,So much potential.... This coat is beautiful in color and design. we could have been great friends but it was waaay too big so i had to return it. i bought the smallest size possible yet i could have been 9 months pregnant and still would have had room to spare. i also was disappointed that the sleeves were not lined like other coats in this price range.,-0.9955346584320068,45-54
18066,932,53,Cosy and roomy,"This is a very nice top, but it is very loose and swingy indeed. i sized down one size, and it still is very relaxes. the material is soft, the colors are nice.",4,1,0,General,Tops,Sweaters,"Cosy and roomy. This is a very nice top, but it is very loose and swingy indeed. i sized down one size, and it still is very relaxes. the material is soft, the colors are nice.",0.9996907711029053,45-54
13445,1037,34,,"Love the fit ! perfect for accomplishing the ""dressy jean"" look. i always take the same size in pilcro and this is true to size, but not stretchy as in some of the other pilco styles.",5,1,0,General Petite,Bottoms,Jeans,". Love the fit ! perfect for accomplishing the ""dressy jean"" look. i always take the same size in pilcro and this is true to size, but not stretchy as in some of the other pilco styles.",0.9998319149017334,25-34
11058,1092,53,Sweet printed dress,I just bought this dress on the half off sale price which is practically a steal and i must say i absolutely adore it! it runs pretty tts but all they had available was one size up from my usual 6 so i bought the 8 and it fits just fine (34d-27-35). the color is beautiful and the look of the dress is very vintage 30's/40's and so cute. i didn't find the sleeves to stick out at all on me so maybe i just got lucky and the print is just adorable on this. i highly recommend!,5,1,0,General Petite,Dresses,Dresses,Sweet printed dress. I just bought this dress on the half off sale price which is practically a steal and i must say i absolutely adore it! it runs pretty tts but all they had available was one size up from my usual 6 so i bought the 8 and it fits just fine (34d-27-35). the color is beautiful and the look of the dress is very vintage 30's/40's and so cute. i didn't find the sleeves to stick out at all on me so maybe i just got lucky and the print is just adorable on this. i highly recommend!,0.9997425675392151,45-54
11829,1079,46,Bloomed eyelet shirtdress,"I'm keeping this dress but it's going straight to the dry cleaner because right out of the bag it has a very strong chemical smell... like it had been stored in a gas station. then, i'm replacing all the buttons. the fabric is a thick eyelet, folded over with these teeny, thin shell buttons that are a complete design fail. two were broken right out of the package. also, i'm a size 0 in most retailer dresses and this dress has plenty of room in the waist, almost too much space, but the top... i hav",4,1,8,General,Dresses,Dresses,"Bloomed eyelet shirtdress. I'm keeping this dress but it's going straight to the dry cleaner because right out of the bag it has a very strong chemical smell... like it had been stored in a gas station. then, i'm replacing all the buttons. the fabric is a thick eyelet, folded over with these teeny, thin shell buttons that are a complete design fail. two were broken right out of the package. also, i'm a size 0 in most retailer dresses and this dress has plenty of room in the waist, almost too much space, but the top... i hav",-0.9989349246025085,45-54
18509,1081,55,Ready for a cruise!,"I'm going on a cruise to the bahamas and when i saw this dress, i had to have it! i love it! it's soft to the touch and super fun to twirl around in! the seams are a bit awkward and that's due to the bottom part's shape. i have a slender navy blue belt that i pair it with to hide the waist seam and to accent my waist more. a navy blue sash/scarf/ribbon around the waist can do the trick too!",4,1,0,General,Dresses,Dresses,"Ready for a cruise!. I'm going on a cruise to the bahamas and when i saw this dress, i had to have it! i love it! it's soft to the touch and super fun to twirl around in! the seams are a bit awkward and that's due to the bottom part's shape. i have a slender navy blue belt that i pair it with to hide the waist seam and to accent my waist more. a navy blue sash/scarf/ribbon around the waist can do the trick too!",0.9984210729598999,45-54
9005,861,54,,"Great tee! the color online is lighter and nicer in my opinion than in reality. it's much darker in real life, but otherwise it's a super soft tee with gently fluttered sleeves and side slits. i bought it in a s and it's roomy without being oversized. great for fall....",5,1,4,General,Tops,Knits,". Great tee! the color online is lighter and nicer in my opinion than in reality. it's much darker in real life, but otherwise it's a super soft tee with gently fluttered sleeves and side slits. i bought it in a s and it's roomy without being oversized. great for fall....",0.9989023208618164,45-54
15953,1035,46,Great fall jeans!,"These jeans are awesome, as most of the reviewers have already noted, they are tastefully aged to look modern but not so ripped that i look sloppy. they fit true to size with retailer's recent sizing. i used to wear a size 26, but in the last couple of years i have had to move down to a size 25 even though i am still the same size and weight??? anyway, i bought these in a size 25 and they are perfect! i have not worn them all day yet so i cannot comment on whether they stretch out after wea",5,1,1,General Petite,Bottoms,Jeans,"Great fall jeans!. These jeans are awesome, as most of the reviewers have already noted, they are tastefully aged to look modern but not so ripped that i look sloppy. they fit true to size with retailer's recent sizing. i used to wear a size 26, but in the last couple of years i have had to move down to a size 25 even though i am still the same size and weight??? anyway, i bought these in a size 25 and they are perfect! i have not worn them all day yet so i cannot comment on whether they stretch out after wea",0.9986386895179749,45-54
3844,1052,31,Very cute but cheaply made,"Saw this online and went in to try on. fit great and is true to size, but i should have known there would be issues as three out of six on the rack had the sewn in tags were all but hanging by a thread. i bought this for my bachelorette weekend in napa and when i put this on i noticed the straps had a few threads coming out and i thought, better get this to the seamstress as soon as i get home to secure the straps. well, literally five minutes into the car ride to the wineries i noticed the seam",2,0,1,General Petite,Bottoms,Pants,"Very cute but cheaply made. Saw this online and went in to try on. fit great and is true to size, but i should have known there would be issues as three out of six on the rack had the sewn in tags were all but hanging by a thread. i bought this for my bachelorette weekend in napa and when i put this on i noticed the straps had a few threads coming out and i thought, better get this to the seamstress as soon as i get home to secure the straps. well, literally five minutes into the car ride to the wineries i noticed the seam",-0.9892491102218628,25-34
3326,984,46,Drapes beautifully!,"Absolutely love this jacket.initially wanted to buy the melita draped jacket, which looks similar to this one, and tried them both on in store. the latter just didn't drape properly and looked more like a bathrobe on me, but this piece is amazing! it falls nicely and the pockets jut out a bit giving it a unique look. the fabric is fluid and soft and it has a tie waist with another tie in the back of the jacket,middle bottom, which is a bit of an added but subtle flair, the color is a bit more 't",5,1,1,General,Jackets,Jackets,"Drapes beautifully!. Absolutely love this jacket.initially wanted to buy the melita draped jacket, which looks similar to this one, and tried them both on in store. the latter just didn't drape properly and looked more like a bathrobe on me, but this piece is amazing! it falls nicely and the pockets jut out a bit giving it a unique look. the fabric is fluid and soft and it has a tie waist with another tie in the back of the jacket,middle bottom, which is a bit of an added but subtle flair, the color is a bit more 't",0.9997909665107727,45-54
16434,829,30,Cute top!,"I debated getting this top, and i am glad that i did! i got the pink, and it is a fun, vibrant color. someone suggested that if you are in between sizes, go up. i agree with that feeling; however, it is pretty true to size. it is preppy, cute, and classic.",5,1,0,General Petite,Tops,Blouses,"Cute top!. I debated getting this top, and i am glad that i did! i got the pink, and it is a fun, vibrant color. someone suggested that if you are in between sizes, go up. i agree with that feeling; however, it is pretty true to size. it is preppy, cute, and classic.",0.9998797178268433,25-34
6360,1059,65,Another charlie winner,"I am not really a ""print person"" but cartonnier gets it right every time - modern prints that lend themselves to many styling and paring options. the charlie trouser, which they do every season, is a great fitting pant (going up a size is a must as they do run small) with details (stitching, buttons, pockets) that make their pants look more expensive than they actually are.
i bought these in the blue combo when i saw them at my local retailer store. the blue combo has both blue and black (as well",5,1,16,General,Bottoms,Pants,"Another charlie winner. I am not really a ""print person"" but cartonnier gets it right every time - modern prints that lend themselves to many styling and paring options. the charlie trouser, which they do every season, is a great fitting pant (going up a size is a must as they do run small) with details (stitching, buttons, pockets) that make their pants look more expensive than they actually are.
i bought these in the blue combo when i saw them at my local retailer store. the blue combo has both blue and black (as well",0.9967567324638367,55+
18847,830,64,Way too long!,This top was supposed to be 23 1/4 inches long in petite. it's actually 28 1/2 inches long.  it's also large in width. hard to believe it's an extra small petite.,2,0,3,General,Tops,Blouses,Way too long!. This top was supposed to be 23 1/4 inches long in petite. it's actually 28 1/2 inches long.  it's also large in width. hard to believe it's an extra small petite.,-0.998167872428894,55+
21810,354,39,Stays put,Classic design with nice details. stays in place for those active bikini wearers.,4,1,0,Initmates,Intimate,Swim,Stays put. Classic design with nice details. stays in place for those active bikini wearers.,0.9998007416725159,35-44
6955,662,39,Better as a dress,"This lounge robe is the most fantastic, dramatic and comfortable wrap dress!  to the reviewers who posted pictures--you styled this to perfection.   a slip dress underneath is a must have since the opening basically unsecured.  i purchased the medium petite and i am 5'3"" 36dd and 140#.",5,1,2,Initmates,Intimate,Lounge,"Better as a dress. This lounge robe is the most fantastic, dramatic and comfortable wrap dress!  to the reviewers who posted pictures--you styled this to perfection.   a slip dress underneath is a must have since the opening basically unsecured.  i purchased the medium petite and i am 5'3"" 36dd and 140#.",0.9991402626037598,35-44
12604,984,47,Runs small especially the arms,I love this jacket. it's the prettiest and most stylish jean jacket i've ever owned. the sleeves run small. i'm an xs but chose a small so i can button it and wear thin sweaters underneath.,5,1,0,General Petite,Jackets,Jackets,Runs small especially the arms. I love this jacket. it's the prettiest and most stylish jean jacket i've ever owned. the sleeves run small. i'm an xs but chose a small so i can button it and wear thin sweaters underneath.,0.8795873522758484,45-54
4627,829,39,Another see through ivory blouse,"I purchased the blouse in both the ivory and black. the black i decided to keep because it will go with anything. i was hoping the ivory blouse would work but it's thin and see through. if someone could please tell me where i could find a casual, white or ivory blouse that is not entirely see through i would greatly appreciate it!",3,0,14,General,Tops,Blouses,"Another see through ivory blouse. I purchased the blouse in both the ivory and black. the black i decided to keep because it will go with anything. i was hoping the ivory blouse would work but it's thin and see through. if someone could please tell me where i could find a casual, white or ivory blouse that is not entirely see through i would greatly appreciate it!",-0.9688077569007874,35-44
20270,927,55,Super cute,"Was excited to find an retailer pkg awaiting in my mailbox. ripped open the package and immediately tried on the sweater. it did not disappoint. i bought turquoise in size medium. my regular retailer cardigan size. i am 5'3"" medium build and i find the regular size fits me true to size. it isn't too long on me at all. i think the way the sweater drapes in a curve shape as it flows downs to the length of sweater makes it very accommodating for various heights, figures and is a flattering style for cu",5,1,8,General,Tops,Sweaters,"Super cute. Was excited to find an retailer pkg awaiting in my mailbox. ripped open the package and immediately tried on the sweater. it did not disappoint. i bought turquoise in size medium. my regular retailer cardigan size. i am 5'3"" medium build and i find the regular size fits me true to size. it isn't too long on me at all. i think the way the sweater drapes in a curve shape as it flows downs to the length of sweater makes it very accommodating for various heights, figures and is a flattering style for cu",0.9987855553627014,45-54
1072,1099,57,Paisley silk maxi dress,Beautiful dress but have to return. way too big & long for me. medium is the size i wear but i think i would need an extra small.,2,0,6,General Petite,Dresses,Dresses,Paisley silk maxi dress. Beautiful dress but have to return. way too big & long for me. medium is the size i wear but i think i would need an extra small.,-0.993975818157196,55+
15570,100,44,Sizing is off,"Good design, comfortable fit. however, sizing is way off. i am a 34c and the small fits with minimal support. agree with the previous review. not sure it is a keeper.",4,1,3,Initmates,Intimate,Intimates,"Sizing is off. Good design, comfortable fit. however, sizing is way off. i am a 34c and the small fits with minimal support. agree with the previous review. not sure it is a keeper.",-0.9887089133262634,35-44
7132,1081,72,Stunning dress,"This dress is gorgeous in person and so comfortable. i wore this to a business meeting and got several compliments on it. i am 5 feet tall and it does run a little long on me, a petite small hits me slightly below the knee. however, the dress is so nice that i am keeping it.",5,1,1,General Petite,Dresses,Dresses,"Stunning dress. This dress is gorgeous in person and so comfortable. i wore this to a business meeting and got several compliments on it. i am 5 feet tall and it does run a little long on me, a petite small hits me slightly below the knee. however, the dress is so nice that i am keeping it.",0.9998252987861633,55+
6066,828,41,Perfect for fall!,Super soft flannel material. the colors are beautiful and perfect for fall! it's doesn't ride up the shoulders but stays in place off-the-shoulder style. i love it!,5,1,0,General,Tops,Blouses,Perfect for fall!. Super soft flannel material. the colors are beautiful and perfect for fall! it's doesn't ride up the shoulders but stays in place off-the-shoulder style. i love it!,0.9998570680618286,35-44
21089,1008,32,"Didn't work for me, but it is beautiful","This skirt didn't fit me right--i'm 5'6"" and the hem hit too low, making for a frumpy rather than classic look. the fabric and color are lovely, however, and on a taller person this could be beautiful. the draping is beautiful and slimming.",4,1,1,General Petite,Bottoms,Skirts,"Didn't work for me, but it is beautiful. This skirt didn't fit me right--i'm 5'6"" and the hem hit too low, making for a frumpy rather than classic look. the fabric and color are lovely, however, and on a taller person this could be beautiful. the draping is beautiful and slimming.",0.9972372055053711,25-34
19303,1078,48,Cute and modern,"I like this dress because it's the perfect shape on me and i think the design is modern and cute. i got the red and i really like the pattern and the subtle tulle edging. the material is a little stretchy and substantial and there's also a lining. i wore it with little booties like the model and tights and a cropped moto jacket and loved the outfit. i am short, small chest, but somewhat broad shouldered, the empire waist would not work on larger chested women with hourglass figures.",4,1,0,General Petite,Dresses,Dresses,"Cute and modern. I like this dress because it's the perfect shape on me and i think the design is modern and cute. i got the red and i really like the pattern and the subtle tulle edging. the material is a little stretchy and substantial and there's also a lining. i wore it with little booties like the model and tights and a cropped moto jacket and loved the outfit. i am short, small chest, but somewhat broad shouldered, the empire waist would not work on larger chested women with hourglass figures.",0.9997789263725281,45-54
2247,876,62,,"I definitely would recommend this top. when i put it on i felt it was true to size, and fit me very well. sometimes my retailer tops tend to be a little roomy, but not in this case. the fit was very nice and its embroidery details make it a special look that i can throw on with my jeans and still look put together. i know this will be a top i wear often.",5,1,0,General Petite,Tops,Knits,". I definitely would recommend this top. when i put it on i felt it was true to size, and fit me very well. sometimes my retailer tops tend to be a little roomy, but not in this case. the fit was very nice and its embroidery details make it a special look that i can throw on with my jeans and still look put together. i know this will be a top i wear often.",0.9997884631156921,55+
